id,rater_id,amcat_id,tagged_text,content,flow,grammer,emotion1,emotion2,review_flag,review_comment,status,





Thanking you,

Suryakant Tripathi",3,4,4,Neutral,,0, ,pending for approval,
3955,10,10017563218111," To:parikshit.sondhi1979@gmail.com

subject:REASONS FOR DELAY IN SUBSCRIPTION 

Email Body:

<odf>First of all,I would like to appreciate that you shred your experience with us.</odf>

<oa>i am sorry about your hrrible experience with us.</oa>I would like to notify you about the reasons for delay in subscription.After i received your mail, I investigated within my company and found that your address details in our application form were incorrect and due to high workload and some technical glitches our customer service agent could not contact you<ccd>.I assure you that after you mail me the correct address details your subscription will be activated in 24 hours.</ccd>

Regards 

Meenakshi Aiyyar(CSE)

 

 ",2,4,3,Neutral,,0, ,pending for approval,
3956,10,10016745450303," To:Parikshit.sondhi1979@gmail.com

Subject:complaint feedback

Email Body:

sir

<oa>we are very sorry for not responding to your compaint in time.</oa> the actual problem of delay is due to your wrong address send in your mail.we are now working on your problem.<ccd> And it will be proceed or your activation will be renewed in quick way.</ccd>



thankyou



From: meenakshi Aiyyar

 (CSE",2,3,3,Neutral,,0, ,pending for approval,
3957,10,10016745520191," To:

Subject:

Email Body:

<oi>I am Meenakshi Aiyyar have recently joined the company INFOTECH as a customar sales executive</oi> , today i found the email and your complane about the online purchage data storage system.At the time of purchase I was promised that my service would be activated in 1 day, however it's been 1 week and you still haven't activFrom your investigation within the company you found out that the activation was delayed because he provided wrong address details in his application form. However, the customer service agents failed to inform him about this. Also, they were unable to reply to the client's complaint 2 days ago because of sudden increase in workload due to some technical glitches. <cdf>Reply to the client on his email id, keeping in mind that it is strictly against company policy to return money to clients for services already used.</cdf>

ated my service.",2,3,4,Neutral,,0, ,pending for approval,
3958,10,10016832143222," From: abhishek911992@gmail.com

subject: your cloud storage system is rubbish.please refund may money .



Hi kunal,



<oi>i am abhishek kumar. </oi><opc>A week ago i purchased a 3 month subscription 

to your online data storage system.</opc> I have had a very hrrible experience

with your company and<cdf> I want to cancle my subscription.</cdf>



Thanks

Kunal",0,3,4,Sad,,0, ,pending for approval,
3959,10,10016893990951," To:parikshit.sndhi1979@gmail.com

Subject:sale management

Email Body:dear 

maim..

<oi>i am gyanvendra</oi>.a week ago i purchased a online data storage system.i have had a very experince with your compny and<cdf> i want to cancel my subscription.</cdf>

thanku.....",0,2,5,Angry,,0, ,pending for approval,
3960,10,10017563228318," To:parikshit.sondhi1979@gmail.com

Subject:Reason for delay in subscription of your service 

Email Body:

Hello Parikshit

 

<oi>I m Meenakshi Customer Sales Executive(CSE) in Company.</oi>I have received your mail recently. And i inspect the thing that are responsible for delay.And it was the INCORRECT ADDRESS DETAILS provided by you. However due to some reasons, we are not being able to address about it.

 

Dear customer, From now on we garantee you for our services. 



And it's company policy not to refund money back. But I myself insure you that nothing will happen like this onwards. <ccd>And the service you requested will be activated shrtly.</ccd>





Thanks

Meenakshi (CSE)",2,3,4,Neutral,,0, ,pending for approval,
3961,10,10017036737149," To:Dear customer

Subject:cloud system storage

Email Body:



Sir



<oi>I Meenakshi Aiyyar and I have recently joined the company,heaven InfoTech as Customer Sales Executive(CSE)</oi> and have recieved your claim email on 9.3.2013.<oa>We are very sorry for your bad connection.</oa>Please take us a few minute for the establish a connection and provide you.<cdf>I hope you enjoying with new connection.</cdf>





Thanking you sir





 

",0,3,2,Neutral,,0, ,pending for approval,
3962,10,10017536758763," To

The principal

vaish college Rohtak

Haryana

sub: application for leave

sir, 

<oi> With due respect I beg to say that I am a student of your college B.C.A 6th sem.</oi>

I have an urgent work at my home,So i cannot attend the school from April 14,2013 to

April 25,1013.

<cth>Thanking you
</cth>
 your obediently 

 abc

 Roll no. : 100",0,3,5,Neutral,,0, ,pending for approval,
3963,10,10017563135151," To:parikshit.sondhi1979@gmail.com

Subject:Re:Your Cloud storage system is rubbish

Email Body:

Respected Sir,



<oa>First of all,On the behalf of our company,I would apologize you for responding late.</oa>



I would highlight some key achievements of our esteemed company:-

Heaven Infotech is an IT and IT services company.

* Delivers business consulting, technology, engineering and outsourcing to roughly 100 clients across India.

* Have 200 employees(mostly in Bangalore,India).



About our Product TCloud Store

* Enables companies to backup.

* Encrypt and shre their data within their offices and amongst employees.

* Guaranteed to have 0% downtime which means that this service never fails its customers.



From database we recovered your feedback form, from that we come to know that your address details in your application from aren't correct. We sent our executive personally but he hasn't find you.

<ccd>Our engineer will personally visit your premises shrtly and your service will be activated.</ccd>

Just give us one chance to correct our mistakes, still if you will not satisfied with our product then we will refund your money within 15 days.



Plus we will provide you our company's product TAnti-Virus with one year subscription(absolutely free). <ccd>It will inform you any unauthrized access plus remove virus if present in your cloud</ccd>.

Hoping for favorable response. 





Regards

Ms Meenakshi Aiyyar

Customer Sales Executive

(InfoTech)",3,4,4,Apologetic,,0, ,pending for approval,
3964,10,10017563446189," To:parikshit.sondhi@gmail.com

Subject:Reply pretaining to your complaint regarding TCloud Store

Email Body:

Hi Parikshit 



<oi>This is meenakshi from Heaven Infotech</oi>.Firstly<oa> i would like to apologize for the delay caused in responding to your problem.</oa>We at Heaven Infotech take customer grievamces very seriously and would like to inform you that the delay caused was only the time we took to reach out to the root of your problem.Our executive would have called you today despite of the fact whethr you had written the above mail or not. Now focusing on the problem the delay in your activation was not a result of unprofesionalism on our side but a mistake made on your part as you entered wrong address details on your application form and thus your demand regarding returning money for Tcloud can not be entertained.TClod is the leading and most successful product of our company with more then 100 satisfied customers examplify our claim of 0% downtime. Since this was a rare case of complaint received by our company we have agreed to give you a extended period of 15 days of TCloud service<cdf>, in order to ensure a healthy relatonship in future and also to restore you faith back in the morals and principles Heaven Infotechruns on.</cdf>



Meenakshi Aiyyar

Customer Sales Executive

Heaven Infotech",4,3,4,Neutral,,0, ,pending for approval,
3965,10,10017537180903," To:parikshit.sondhi1979@gmail.com

Subject:sorry for the unproffessional behaviour & try our product again

Email Body:parikshit <oa>we are extreamly sorry for our unproffessionly behaviour.</oa>due to overburdened with works wen are unable to respond you at the meanwhile when you have tried to contact us.but i am giving you assurance for not repeiting this mistake.<cdf>so please do not unsubscribe the service & start using our products again.</cdf>",2,3,4,Apologetic,,0, ,pending for approval,
3966,10,10016694382644," To:parikshit.sodhi1979@gmail.com

Subject:Appollogise letter

Email Body:Sir, 

<oa> I on the behalf of my organisation, i appollozise for the delay in subscription.</oa> i assure you sir, that next time it would not be repeated again.Your subscription would be started as soon as possible.

Sir it is our policy that your money would not be refunded but i assure you that we will provide you one month subscription free,

<ccd>for any furthr detail please contact me.</ccd>

thanking you

meenaski aiyyar

(CSE)

Heaven Infotech ",2,3,4,Neutral,,0, ,pending for approval,
3967,10,10017537241148," To:parikshit.sondhi1979@gmail.com

Subject:about the refund of money

Email Body:Hi Parikshit,

<oa> I m very sorry for ur problem regarding the cloud storage system of our company.</oa> It is very un fortunate on our to get this type of complain, because our product core competence is its quality and i m assure about our product. 




<cap>
 so we r very sorry the product and we are offering a warrenty.</cap>

 









 thanks

 Meenakshi Aiyyar,

 CSE

 Heaven Infotech",0,3,3,Apologetic,,0, ,pending for approval,
3968,10,10017563296948," To:parikshit.sondhi1979@gmail.com

Subject:In reply to your complaint against Cloud storage system.

Email Body:

Hi Parikshit,



<opc>We have received your complain regarding service activation of your subscription.</opc> It is recommended that you<cac> fill your application form again</cac> because the address you have provided has proved to be wrong. We were unable to inform you about the same at the time of application submission. We assure you that your service would be activated within three hours from the time of application submission. 

<cap>Apologies for the inconveniance caused to you. We would be happy to serve you again in the future</cap>. The prime motive of our company is customer satisfaction.



Thanks 

Meenakshi Aiyyar,

Customer Sales Executive

HEaven InfoTech",3,4,5,Neutral,,0, ,pending for approval,
3969,10,10016679334735," To:parikshit.sodhani1979@gmail.com

Subject:

Email Body:

sir,

<oa>First of all, I would like to apologise for the inconvinience caused.</oa> We always keep our promises made to the customers. Your online data storage subscription has been delayed due to some genuine reasons. You could not receive the service on time as the address provided by you in the application form was incorrect. Our customer service agents were not able to inform you about this because of the same reason.<oa> We are really sorry for not having replied to you because of sudden increase in workload due to some technical glitches.</oa> These were certain circumstances out of our reach. Also, as our company policy says, we can not return the money. Threfore, I request you to kindly <cac>mail me the rectified address</cac> so that we can provide you with the required services as soon as possible. <cdf>We ensure you that you will not be able to find any complain again.</cdf>



<ccd>For any queries, you can contact me. Hope to serve you again.</ccd>



Thankyou

Meenakshi Aiyyar

(Customer Sales Executive)

Hea",3,4,5,Neutral,,0, ,pending for approval,
3970,10,10017563656879," To:parikshit.sondhi1979@gmail.com

Subject:Inconvience regreted.Give valid address details to enjoy our services.

Email Body:



Greetings Mr. Parikshit Sondhi,



<oa>Sir Heaven InfoTech is extremly sorry for the inconvience caused to you.</oa>



TCloud has guranteed zero downtime and has never failed customers.The reason for delay in activation in your case is the wrong address details provided by you in your application form.Also, we were unable to answer your complain due to some technical errors.

Sir it is strictly against company policy to refund money.<cac>So kindly give us your valid address details to enjoy our services.</cac>



Thanks

Meenakshi Aiyyar

Customer Sales Executive

Heaven InfoTech



",2,3,5,Neutral,,0, ,pending for approval,
3971,10,10017537432602," o:parikshit.sondhi1979@gmail.com

Subject:about the refond of money

Email Body:hii parishit,

 

<oa> i am very sorry for ur problem regarding the cloud storage system of our company </oa>.it is very un furtunate on our part to get this type of complain ,becoz our product core competence is its qality and<ccd> iam assure about our product .





 so we are very about product and we are offering awarenty

</ccd>











 thanks

 Meenakshi Aivvar

 CSE",2,2,3,Apologetic,,0, ,pending for approval,
3972,10,10016832865530," To:mr. parikishit sondhi

Subject:explanation to their complaine.

Email Body:good morning sir ..

 this is meenakshi ,from heaven infotech.

<opc> sir we reachived your letter which was complainig about the deal which was done. </opc>so <oa>we are extremly sorry for the inconvinience which is done.</oa>

 as you know this is best company and we had promissed to you, <ccd>we will activate your subscription with in few hours.</ccd>

 as i have seen your activation was delayed because of your wrong addres filled in the form by you. this is our mistake that our service agents forgot to inform you about that .they were unable to reply to ur problem because of sudden increasein the work load ..as you are also an employee of any company you can understend our problem. 

 and now i can assure you that your problem will be solved with in few hours.

<cth> thankyou sir.</cth>





 meenakshi,

 heaven infotech",3,3,5,Neutral,,0, ,pending for approval,
3973,10,10017563533368," To: Mr. Parikshit Sondhi

Subject: parikshit.sondhi1979@gmail.com

Email Body:Hello Mr. Parikshit Sondhi.<opc> This is in regard to your email s , whreby , you seemed unsatisfied with our company's cloud storage system TCLOUD </opc>and demanded a refund of your money. I would like to state that ours is a leading IT company and we believe in costumer satisfaction. But as you mentioned that your service has not been activated since a week, i would like to inform you that you have provided us with wrong address details , owing which the service has not been activated yet. <oa>I apologise on behalf of our customer service agents who failed to inform you about the problem.</oa> Also your feedback request is among our top priorities and we are dexterely working on it and i must assure you that you will have your service activated within 24 hours. <oa>We sincerely apologise for the inconvinience you faced </oa>and will certainly take some action against such a blithe attitude of the customer service agents. You can trust us as our product TCLOUD store is the most profound one ,among othr products of same genre, in the market both quality and performance wise.<cdf>The varities offered are impeccable and you will not be dissapointed. You will certainly not be given a chance to complaint again.
</cdf>


Thanking you

MEENAKSHI AIYYAR

(CSE) Heaven Infotech",4,3,6,Neutral,,0, ,pending for approval,
3974,10,10016715737103," To:parikshit.sondhi1979@gmail.com

Subject:in response to your complaint

Email Body:

hello mam,

<opc>i came to know about the inconvenience caused to you on account of data storage system subscription.</opc> we, being the part of prestigious company, make sure that our customers are fully satisfied with our service. we have never reported any complaints on this account too. and since you complained us, i personally investigate about whole situation and came to know that the address details you have provided us was inaccurate.. that is why, we were not able to activate the service on time.<oa> i apologize for the inconvenience caused to you.</oa> from now onwards, we'll make sure that you would not get any complaints from our side. please give us a chance to satisfy you fully and <cac>do provide us with your correct address details so that you could enjoy our services flawlessly as our othr customers do.</cac>

<cff>waiting for your reply.</cff>

thank you.",3,4,5,Neutral,,0, ,pending for approval,
3975,10,10017537436731," o:parikshit. Sondhi1979@gmail.com

Subject:cloud storage system of our company

Email Body:

Dear Parikshit,

<oa>I got your mail.I am really apologized for my late reply.</oa>Actually this subscription was not fully supporting at that time due to any systematical error.That's why it has not subscribed.But<ccd> I give assurance you your subscription will activate within 3 hours.If it is not so then I will return your money .</ccd>",0,3,2,Neutral,,0, ,pending for approval,
3976,10,10016694991902," To:parikshit sondhi

Subject:I will give you fruitfull service.

Email Body:sir,

<odf> with a hrsh i got your e-mail. and read what you didnot got the right service from us.</odf> i want to tell you to that we are providing the best service to our customers, but i felt that you are not satisfies by us. sir got the late service by not providing the right address before that's the reason that you didnot got the right service on time. <ccd>I promise to give you the better and right service in the near future.</ccd>

<cdf> I hope you will be satisfied with us.</cdf>



Thanks,

Regards

Meenakshi Aiyyar (CSE)",1,2,3,Neutral,,0, ,pending for approval,
3977,10,10017563554879," To:parikshit.sondhi1979@gmail.com

Subject:Response to your complaint regarding Tcloud.

Email Body:

Hi Parikshit,



<oa>It is very unfortunate that you had a hrrowing experience with our company.</oa> Please accept my sincere apologies on behalf of the company. As you are our valued customer, i have personally looked into the matter and found the glitches responsible for the inconvenience caused to you. The reason for the delay in activation was the wrong address details provided by you in your application form. This could not be communicated to you. And the customer service agents could not reply to your complaint 2 days ago because of sudden increase in workload due to some technical glitches.



I would also like to add that Tcloud is amongst our most successful products and is guaranteed to have 0% downtime which means that this service never fails its customers. Also,it is strictly against company policy to return money to clients for services already used. One of our agents shall contact you at the earliest for the correct address and the activation will be done within 2 days,rest assured.<cap> We'll make sure such incident never occurs in future. </cap>



<cff>Looking forward to a positive feedback from you. </cff>



Glad to help,

Meenakshi Aiyyar

Customer Sales Executive

Heaven InfoTech ",2,3,4,Neutral,,0, ,pending for approval,
3978,10,10016747746462," To:PARIKSHIT.SONALI1979@GMAIL.COM



Subject:RESPONSE REPORT



Email Body:sir my name is Shrawan Vishwakarma.

<oi>I RECENTLY JOIN THE COMPANY ''HEAVEN INFO TECH </oi>'' AS 



Tomorrow i receive your email and please make patient this problem is due to 

system up gradation and changing of staff. 

<cdf>we solve the complain today and after success i mail you.</cdf>



Thank you

TRULY: SHRAWAN VISHWAKARMA

 COSTUMER SALES EXECUTIVE <CSE> ",0,2,2,Happy,,0, ,pending for approval,
3979,10,10017036971621," To:Parikshit.sondhi1979@gmail.com

Subject:costumer sales

Email Body:

dear mam ,

<oa>we are sorry for ur bad experience.</oa> we shall soon alailable to you to give the pefect solutions of ur problems and queries. 

we are trying to give our best sevices to all of our consumers. 

<cdf>plz check the followin attachments....
</cdf>


Thanks

Yours Faithfully

Heaven Infotech

Meenakshi Ayyer

9th.mar.2013",0,3,2,Neutral,,0, ,pending for approval,
3980,10,10017563835823," To:parikshit.sondhi1979@gmail.com



Subject: Reply to the complaint 



Email Body: 



Dear sir,



<oi>I am Meenakshi Aiyyar from Heaven InfoTech.</oi>



TCloud Store is one of the most trusted applications of our company and it never fails. We are really sorry for the inconvenience.



I checked your activation service and I would like to tell you about the reasons why activation was delayed. First, your provided residential address in the application form was not correct and we apologize that we couldn't reply you about this earlier, because of some technical problems.



<ccd>I assure you that your service will be activated shrtly.</ccd>

<cdf>Please try the TCloud Store, you will definitely found it very useful. 
</cdf>


Thank you. ",2,3,4,Neutral,,0, ,pending for approval,
3981,10,10017582588751," To:Parikshit.sondhi1979@gmail.com

Subject:Provide gud Services to customer regarding Cloud Storage.

Email Body:

hello,

 <oi>I am Meenakshi Aiyyar,Customer Sales Executive(CSE) from Heaven Infotech,</oi> recently<opc> I received E-mail from you, In that you mension about your problem, </opc>sir, firstly I wanted to clarify about your online data asubscription storage proble for that we provide some form in that you have to mension your Address detail which you are written worng that's why we are not able to detect that person which we are providing services that is you so it's takes much time to find out and due to thes days comany suffering form tedius workload due to some techincal glitches, so that's why you are getting dely service from us.

 Othrwise it's impossible form us to provide delay services to our customer and you are one of our regular cusomer and as you also know our comanay is one of the best IT service company we deals with 100 clients across India and we have 200 employee with most of them in Bangalore,India.

 Our company aim is to provide best services to our customer, if you found any incoviniace from us, <oa>we are apologies with that, </oa>and we always make sure that this will never happn again.<cdf>Thanks for being regular customer of our comany wi'll definately deal with your problem and solve it.</cdf>

Thanking you,













Regards-

meenakshi Aiyyar

(CSE)

",3,3,5,Neutral,,0, ,pending for approval,
3982,10,10017529837626," To,

 program Execvtive,

 uptec,alambagh,

 lko,

Subject:For a time change in 'o' level classes. 

Respected mam,

<oi> Good morning mam,I am """"Sunaina Gupta"""" and I am student of 'o' level (batch code:o/june12/061,timming: 7:30-9:30).I</oi> want to change the timming of my 'o'level classes.I request you,you change my 'o'level classes timming.

<cff> Please inform the my new timming of 'o' level classes.</cff>

Date:09-04-2013

 Thank you! your ideal student

 Sunaina Gupta

 'o'level 

 ",0,3,4,Neutral,,0, ,pending for approval,
3983,10,10016745784891," To:parikshit sondhi

Subject:refund of money

Email Body:<odf>Sir,i want to inform you that the activation was delayed because you have provided the wrong address details in your application</odf> form. Due to increase in workload our company was unable to inform you.<ccd>So we will try to refund your money as soon as possible.</ccd>

Thank you

Meenakshi Aiyaar",2,2,5,Neutral,,0, ,pending for approval,
3984,10,10017543180030," To: Parikshit Sondhi

Subject: reply of your complain made for Heaven Info Tech company.

Email Body:<odf> after the investigation we found that the reason for the delayed activation was due to the wrong address</odf> detail which you have send to us , that's why our costumer service agent was not able to inform you .

 In our company it is termed that the money was no given back to the client for the service which he / she has already used. 

<cth> thank you for using our company product.</cth>

 

Meenakshi Aiyyar 

Customer sales executive 

Heaven Info Tech ",2,3,4,Neutral,,0, ,pending for approval,
3985,10,10016745379709," To:parikshit sondhi

Subject:refund of money

Email Body:sir ,<odf> i want to inform you that the activation was delayed because you have provided the wrong address</odf> details in your application form. due to increase in workload our company was unable to inform you. <cdf>so we will try to refund your money as soon as possible.</cdf>

thank you.

Meenakshi Aiyyar.",2,2,5,Neutral,,0, ,pending for approval,
3986,10,10017580315647," To:Abdul Qadir Khan 

Subject:marege party

Email Body:Tauvab Ali



Hi,Qadir khan

<ow> my dear friend how are you,i hope you fine,</ow> iam also fine my dear my marege 

party this monday to invaite all famelly<cac> i reques to u plees coming then my home i am

wait for all to family.</cac>



 your friend

 Abdul Tauvab

 lucknow ",1,2,2,Happy,,0, ,pending for approval,
3987,10,10017543748399," To:parikshit.sondhi1979@gmail.com

Subject:It is strictly against company policy to return money to clients for services already used. 

Email Body: Hi parikshit sondhi,

<oi> I m meenakshi</oi>. From my investigation within the company I found out that the activation was delayed because you provided wrong address details in your application form. TCloud enables companies to backup ,encript and shre their data within their offices and amongst employees. It is guarnteed to 0% downtime which means this service never fails its customers. <cdf>It is strictly against company polices to return money to clients for services already used.</cdf>



Thanks

Meenakshi",1,3,4,Neutral,,0, ,pending for approval,
3988,10,10017563549302," To: parikshit.sondhi1979@gmail.com

Subject:Invalid documents



Hi Parikshit,



<oa>We are very sorry for the inconvenience you have faced.</oa>

Your service is not being activated as the documents you submitted contains wrong adress details.Your complaint regarding the delay was being registered but due to some technical problem our server was down and were not able to reply.

<cac>Please come and re-submit your documents.</cac>

Enjoy the online data storage system.



Thanks

Meenakshi Aiyyer

Customer Sales Executive",2,2,5,Neutral,,0, ,pending for approval,
3989,10,10016745415711," To: parikshit sondhi

Subject:refund of money

Email Body:<odf> sir, i want to inform you that the activation was delayed because you have provided the wrong address deatils</odf> in your application form. due to increase in workload our company was unable to inform you. <cdf>so we will try to refund your money as soon as poosible.
</cdf>
thank you

meenakshi aiyar

(

",2,2,5,Neutral,,0, ,pending for approval,
3990,10,10017567914222," To:parikshit sondhi 

Subject: complaint about cloud storage system

Email Body:

 Sir,

 <oa>we are extremely sorry about your problem</oa>,actually as you had mistaken in providing the correct address to us in your application form so consequently your package was delivered late to you.

 

 It is against our company's rule to return money to the client for any services . If you will provide us the correct address <ccd>,it will definitely going to be activated within 24 hours. </ccd>

 

Thanks 

 Meenakshi Aiyyar 

 Heaven Infotech ",2,3,4,Neutral,,0, ,pending for approval,
3991,10,10017618225661," To:FAraHAAN

Subject:To send email all employees 

Email Body:

Hi Farahaan,

<odf>i am thankfull to you that you give me a chance to do work with you & your employees</odf> .I wii be give promise to do work with very honestly.iwill be do work hrd.<cth>Now i feel like very good.i also thanks to you for did my help at project time.</cth>

I will be join to your team at now.

so thanks to you for this.",0,3,2,Happy,,0, ,pending for approval,
3992,10,10016611358095," o: parikshit.sondhi1979@gmail.com

 

Subject: Response to your E-mail on activation problem of cloud storage.



Email Body:



Hi Parikshit,



<oi>This is meenakshi</oi>, <oa>i am extend my sincere apologies about the difficulties you had to face after purchasing our cloud storage.</oa> I have investigated on your matter and found that you have provided us with the wrong address in your application form because of which we failed to activate the service. And since we were facing some technical glitches of server failures at that duration so we were unable to revert back to your email.



I would like to inform you that we have approx. 100 clients that we have to attend to so it took us a bit long to reply. But please be rest assured that we will do everything in our part to provide you with quality service as we have never failed to deliver to our client ever before.



In the meantime we request you to be patient, as i will be right away assigning a representative who will be looking through to your matter. <cff>In the meantime please feel free to contact me on phone nos. listed below.</cff>



Thanks & Regards



Meenakshi Aiyyar

Ph : 0755 2547896

 0755 4270123 













",2,4,5,Neutral,,0, ,pending for approval,
3993,10,10016611490409," To:parikshit.sondhi1979@gmail.com

Subject:company policy strictly against to return money to clients for services already used.

Email Body: hi parikshit,

<oi>i am meenakshi aiyyar. i am customer sales executive (CSE) of heaven infotech.</oi>

Heaven infotech is an IT services company. It delivers business consalting,technology,engineering and to roughly 100 clients across India and its annual revenue are 20 croce rupees, from my investigation i found that the activation was delayed because you provided wrong email address details in your application from.However, our customer services failed to inform you about this.They were unable to rply your complaint because of sudden increase in workload due to some technical problem.Our successfull product TCloud store, TCloud enables companies to back up,encrypt and shre their data within their offers and employers.IT is guaranted to have 0% downtime which means that service never fails its customers.So,<cdf> i want to remainder that our companies policy is strictly against to return money to clients for services already used.
</cdf>
THANKS

MEENAKSHI AIYYAR",2,2,5,Neutral,,0, ,pending for approval,
3994,10,10016611506685," To:parikshit.sondhi1979@gmail.com

Subject:Your cloud storage system is rubbish Please refund my money

Email Body:

Hi Meenakshi,



<oi>I am Parikshit sondhi.</oi> <opc>A week ago I purchased a 3 month subcription to your online data storage system.</opc> I have hrrible experience with your company and I want to cancel my subscription. At the time of puchase I was promised that my service would be activated in 1 day, hower it's been 1 week and you still haven't activated my service.I complained about this 2 day ago using your feedback form but I did not receive a reply. You have behaved unprofessionlly.Please return my money promtly othrwise I would have to go the comsumer court.



Thanks

Parikshit sondhi

From your investigation within the company you found out that the activation was delayed because he provided wrongb addess details in his application from.However, the customer service agents failed to inform him about this.Also ,they were unable to reply to the clien's complait 2 day ago because of sudden increase in workload due to some technical glitches. <cdf>Reply to the client on his email id, keeping in mind that it is strictly for serv</cdf>",0,3,5,Neutral,,0, ,pending for approval,
3995,10,10016611558749," To:parikshit.sondhi1979@gmail.com

Subject:company policy is strictly against to return money to clients for services already used.

Email Body:hi parikshit,

<oi>I am meenakshi aiyyar.I am customer sales executive (CSE) of Heaven Infotech</oi>.Heaven Infotech is an IT and IT services company.It delivers business consalting,technology,engineering and outsourcing to roughly 100 clients across India and its annual revenue are 20 crore rupees. From my investigation i found that the activation was delayed because you provided wrong address details in your application form.However,our customer services failed to inform you about this.They were unable to rly your complaint because of sudden increase in workload due to some technical problem.Our most successfull product is TCloud Store , TCloud enables companies to back up,encrypt and shre their data within their offiers and almost employes.IT is guaranteed to have 0% downtime which means that our services never fails its customers.So, I want to reminder that our company policy is strictly against to return m<cdf>oney to clients for services already used.</cdf>

Thanks

Meenakshi Aiyyar",2,3,5,Neutral,,0, ,pending for approval,
3996,10,10016611635775," To:parikshit.sondhi1979@gmail.com

Subject:Refundment cannot be done.

Email Body: Dear sir<oi>,myself meenakshi aiyyar, CSE Heaven infotech</oi>,i had came across your problem regarding to the services offered by our company,after doing investigation from our company office i found that the activation of your data storage system was delayed as the adress provided by your side was incorrect due to which you came across serious problems, also our customer can't reply to your feedback due to heavy workload.

 Now coming to your request of money refundment i will make you clear that it is against company's policy to refund for the services already used, so in this case refundment cannot be done.

<cac>For the activation of your system i will suggest you to come to our company office as soon as possible and provide correct adress of your's to us.</cac>

<cdf> Once your adress is provided correctly yoour service will be activated within 24 hours.</cdf>",3,3,5,Neutral,,0, ,pending for approval,
3997,10,10016611653053," To:parikshit.sondhi1979@gmail.com

Subject:i solve your problem

Email Body:parikshit

hello parikshit

<opc>i received your problem and i undurstand feeling.</opc>

for this type problem, <oa>iam very sorry. it is a technocal problem so i again sorry you.</oa>

i am sortly solve your problem and see the what type problem are created , if i do'n response of your problem and don't reply you, after this you can complaint the cunsumer court.

so first i request that when the service is activated please do the informe that your service is started , it just a feedback.

i am sortly see your problem and i start it as soon as fast.

your time period of your service is start after activation day not with your payment day ok.

so i sortly informe you what your problem. and after this we give you the axtra tariff plane according to company's plane and i give you extra value of your service for this problem

Thank's you for your feedback

<cdf>if in future you have any problem by my company please informe me , i solve your problem.</cdf>



thanks

",0,2,2,Apologetic,,0, ,pending for approval,
3998,10,10016611832510," To: parikshit.sondhi1979@gmail.com

Suject:Activation of cloud storage device....

Email Body: good morning sir

 <odf>as per yours complaint we send u a feedbak but due to some spelling mistake</odf>..in id it was not delivered to u and also the person who sends it to u not inform me that what the problem is actually he also thinking that,,,mail is sended to u ,,,thats why i dont know sorry for mistake and also due to work load,,,,on that day.....plzz forgive my company...

also sir,,,now urs plan will active in next 1 day,,,,,and plzz sir as our company policy we could not return customers money if ones plan is active <ccd>so u dont worry u will recieve a great service from ours company next time,,,,</ccd>



 Thank you

 Meenakshi Aiyyar (CSE)

 Haven InfoTec",1,1,2,Neutral,,0, ,pending for approval,
3999,10,10016612591707," To:parikshit.sondi1979@gmail.com

Subject:Clearification about your complain.

Email Body:

 Dear Sir,

 As for the complain you have made regarding our product """"""",0,0,0,,,0, ,pending for approval,
4000,10,10016612621561," To: parikshit.sondhi1979@gmail.com

Subject: Informing you about the malfunctioning of your order

Email Body:

Hello Parikshit,



<opc>This is in response to your email we recieved from you.</opc> <oa>We are highly shamefull about your sufferring inconvinience from us but with due respect and sincerity we have looked into your matter and found that your activation was delayed because you provided us wrong address details in your application form. So you recieving your order is being delayed. Its merely our fault that the customer service agents failed to inform you the same as thre is sudden increase in workload due to some technical glitches. </oa>

<cap>But we are extremely sorry in saying that we cannot refund the amount payed to us as it is against the company's policy. </cap>

 Hope you co-operate with us. 

Thank you for writing to us.



Meenakshi Aiyyar",2,4,5,Apologetic,,0, ,pending for approval,
4001,11,10017522882685," To:farhaan.ahmad@pragmatech.com

Subject:Details for recuitment

Email Body:

Hi Farhaan



<odf>thankyou for letting me know</odf>. I will start the process as soon as possible. I will post a advertisement regarding all the nessecary information and uor recuitment process in tommorow's newspapaer. I will need a signed copy of approval application from R and D department .<cac>Please mail me that by 2000.</cac>



<cth>Thanks</cth>

Roli Biswas

Human Resource Administrator

Human Resource Department<odf></odf>",0,4,3,Neutral,Interested,0, ,pending for approval,
4002,11,10016861955230," To: farhaan.ahmad@pragmatech.com

Subject: Information Required for Hiring

Email Body:



Hi Farhan,


<odf>
 I can ensure you good candidates once you divulge information</odf> on the exact nature of the job, renumeration offered, qualifications required, terms and conditions, etc. Once candidates are filtered on these grounds and the ones you mentioned, I would require to know when and whre you'd like to interview them. 

 <ccd>Please get back to me as soon as possible. I'd be very glad to help.
</ccd>
 



Thanks,

Roli Biswas

Human Resourse Administrator

PragmaTech",4,3,5,Neutral,Happy,0, ,pending for approval,
4003,11,10017152148207," To:farhaan.ahmad@pragmatech.com

Subject:Information about hring process.

Email Body:<opc>I received your mail</opc> about hring few people for the new project and had made certain assessment which will be given to all the candidates who had applied in PragmaTech so that it would become cinchy task to select .

If you please tell me about the project theme it would help me to set the assessment questions .

Please <cac>let me know about the criteria of the qualification of the candidate and whethr the Visa would be provided by us or not</cac>.





<cth>Thanks</cth>

Roli Biswas

Human Resource Administrator",2,2,3,Neutral,,0, ,pending for approval,
