,Amcatid,Sentences,Tag_name,Flow,Rater_id,All_tags
4595,10016698945142,plese return my mony promptly othrwise i would have togo to the consumer court.,cac_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4596,10016705379256,I have personally gone through your complaint and have found that the activation of your account was delayed due to the wrong address details given by you.,op_tag,4,3,"['op', '/op', 'ccd', '/ccd']"
4597,10016705379256,"For furthr assistance, reply to this email address. I will ensure that your account will resume as soon as possible.",ccd_tag,4,3,"['op', '/op', 'ccd', '/ccd']"
4598,10016698982511,i am Meenakshi Aiyyer.,oi_tag,2,3,"['oi', '/oi', 'cdf', '/cdf']"
4599,10016698982511,please don't go to the costumer court & one more thing it is strictly against company policy to return money to clients for services already us,cdf_tag,2,3,"['oi', '/oi', 'cdf', '/cdf']"
4600,10016699122875,This is Meenakshi Aiyyar hre.,oi_tag,3,3,"['oi', '/oi', 'cth', '/cth']"
4601,10016699122875,Thank you for providing us a chance to help you with our TCloud store.,cth_tag,3,3,"['oi', '/oi', 'cth', '/cth']"
4602,10016699356205,I am sorry to inform you that your 3 month subscription pack of online data storage system is been delayed due to the wrong address you provided to us in the application form..,op_tag,3,3,"['op', '/op', 'cac', '/cac']"
4603,10016699356205,"Please do reply to this mail with your proper address in order to activate your services..
",cac_tag,3,3,"['op', '/op', 'cac', '/cac']"
4604,10016699869884, i am parikshit sondhi.,oi_tag,4,3,"['oi', '/oi', 'cac', '/cac']"
4605,10016699869884,please return my money promptly othrwise i would have to go to the consumer court.,cac_tag,4,3,"['oi', '/oi', 'cac', '/cac']"
4606,10016705416687,"Please provide us with your valid address details so that we can activate the subscription as soon as possible.
",cac_tag,4,3,"['opc', '/opc', 'cac', '/cac']"
4607,10016705416687, We received an e-mail from your side showing grievance regarding customer dis-satisfaction of the service not activated as per promised scenario.,opc_tag,4,3,"['opc', '/opc', 'cac', '/cac']"
4608,10016699875231,I am Meenakshi.according to our investication because of some wrong attention from your side in the form according to your address delail is wrong. So that the delay is occured.,op_tag,3,3,"['op', '/op', 'cdf', '/cdf']"
4609,10016699875231,So please may coprate so that our executive will come to your home in just two working days and solve your all probems according to the storage system.,cdf_tag,3,3,"['op', '/op', 'cdf', '/cdf']"
4610,10016699935647,I understand your problem regarding activation of service. We tried to reach you but their is wrong address detail in your application form.,op_tag,3,3,"['op', '/op', 'cth', '/cth', 'cw', '/cw']"
4611,10016699935647,Have a great day.,cw_tag,3,3,"['op', '/op', 'cth', '/cth', 'cw', '/cw']"
4612,10016699935647,"I ensure you, your product will start working soon.Thank you for your feedback.",cth_tag,3,3,"['op', '/op', 'cth', '/cth', 'cw', '/cw']"
4613,10016700356863,"thank you
",cth_tag,1,3,"['oa', '/oa', 'cth', '/cth']"
4614,10016700356863,how are you maam?i am very beg to listen your problem but i am very sorry maam that you are suffering such kind of problem,oa_tag,1,3,"['oa', '/oa', 'cth', '/cth']"
4615,10016700436670,I am Parikshit Sondhi.,oi_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4616,10016700436670,Please return my money promptly othrwise I would have to go to the consumer court.,cac_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4617,10016705474061,we expect a positive response from your side. ,cff_tag,3,3,"['opc', '/opc', 'cff', '/cff']"
4618,10016705474061,We have received your complaint email for the return of money you have paid for our TCloud Store service.,opc_tag,3,3,"['opc', '/opc', 'cff', '/cff']"
4619,10016700440995,I am Meenakshi.,oi_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4620,10016700440995,Now please confirm your address so that we wil serve you better as son as possible.,cac_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4621,10016700620415,Thanks,cth_tag,3,3,"['opc', '/opc', 'cff', '/cff', 'cth', '/cth']"
4622,10016700620415," Please give me a chance and trust me and if you have not any trust on me. So, i will accept your application and in 3 days we will give your money back.
",cff_tag,3,3,"['opc', '/opc', 'cff', '/cff', 'cth', '/cth']"
4623,10016700620415,I am Meenakshi.I recieved your mail yesterday.,opc_tag,3,3,"['opc', '/opc', 'cff', '/cff', 'cth', '/cth']"
4624,10016705489449,"Kindly send us your address and be sure that it is correct so that we provide you the services very soon.
",cac_tag,3,3,"['oa', '/oa', 'cac', '/cac']"
4625,10016705489449,"Withreference to your email regarding your cloud storage system problem, I feel sorry for all the problems you had to face due to our company services.",oa_tag,3,3,"['oa', '/oa', 'cac', '/cac']"
4626,10016705992762,"I am Meenakshi Aiyyar,the Customer Sales Executive of the company Heaven InfoTech.",oi_tag,3,3,"['oi', '/oi', 'ccd', '/ccd']"
4627,10016705992762,Our company will provide you with the activation as soon as possible and would try to provide all the requested facilities in time upto your satisfaction.Hope you are satisfied by our reply to your letter.,ccd_tag,3,3,"['oi', '/oi', 'ccd', '/ccd']"
4628,10016715153214,Thanking you,cth_tag,3,3,"['oa', '/oa', 'cff', '/cff', 'cth', '/cth']"
4629,10016715153214,We expect your cooperation and assure you that this would not be repeated in future and we want you to be a part of our customer family.,cff_tag,3,3,"['oa', '/oa', 'cff', '/cff', 'cth', '/cth']"
4630,10016715153214,I read through your mail and I sincerely regret for the untimely activation of the online data storage subscription.,oa_tag,3,3,"['oa', '/oa', 'cff', '/cff', 'cth', '/cth']"
4631,10016715370666,"So, i just request you to give us a little time to correct our mistakes and i am sure you will regret this time and again i want to say sorry from the company's side and assure you that this thing will never happened again.",cap_tag,2,3,"['oa', '/oa', 'cap', '/cap']"
4632,10016715370666,we are really sorry about the inconvince you have to face it and for the delay of activation of the system.,oa_tag,2,3,"['oa', '/oa', 'cap', '/cap']"
4633,10016715395768,This is with a great grief from the team of Heaven Infotech that you had to face a problem.,op_tag,3,3,"['op', '/op', 'cac', '/cac']"
4634,10016715395768,This is to request that please send us your correct address details on the same ID so that the problem can be resolved.,cac_tag,3,3,"['op', '/op', 'cac', '/cac']"
4635,10016715613007,"We will call you when you have all the documents mentioned above confirmed and then our executive will come to your home to collect it so you restart your services soon
",cac_tag,3,3,"['oa', '/oa', 'cac', '/cac']"
4636,10016715613007,"This mail is forwarded to you subjected to your query . I am extremely apologize for 

not responding your mail query regarding the product namely TCloud Store malfunctioning.",oa_tag,3,3,"['oa', '/oa', 'cac', '/cac']"
4637,10016893861437,"I tracked out your very subscription delay, and found out that the activation was delayed because you provided wrong address details in your application form.",op_tag,2,3,"['op', '/op', 'cap', '/cap']"
4638,10016893861437,Inconvenience caused is deeply regretted.,cap_tag,2,3,"['op', '/op', 'cap', '/cap']"
4639,10016715814937," Greetings from Heaven Infotech IT services, I am Meenkashi Aiyyar, a Customer Sales Executive and I am hre to assist you personally.",oi_tag,2,3,"['oi', '/oi', 'cff', '/cff']"
4640,10016715814937, I am sure you will have a wonderful experience with our product.,cff_tag,2,3,"['oi', '/oi', 'cff', '/cff']"
4641,10016727668087,"Sir, I guarantee you to serve our best to you,since TCloud Store is guaranteed to have 0% downtime which means that this service never fails its customers. ",cff_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4642,10016727668087,I deeply regret to such an unsound behaviour from our part.,oa_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4643,10016718669503,I am meenakshi.,oi_tag,1,3,"['oi', '/oi', 'ccd', '/ccd']"
4644,10016718669503,In future you have any problem regarding it please contact us.,ccd_tag,1,3,"['oi', '/oi', 'ccd', '/ccd']"
4645,10016739184735,"On behalf of Heaven Infotech I Meenakshi Aiyyar, would like to apologise for the inconvience caused to you withrespect to our online storeage services.",oi_tag,4,3,"['oi', '/oi', 'ccd', '/ccd']"
4646,10016739184735,For any furthr issues or queries regarding the same you may get in touch with us at the below mentioned email ID.,ccd_tag,4,3,"['oi', '/oi', 'ccd', '/ccd']"
4647,10016727559599,I read your email and i want to inform you that you have provided the wrong address details in your application form.,op_tag,2,3,"['oi', '/oi', 'op', '/op', 'cff', '/cff']"
4648,10016727559599,I am Meenaksi Aiyaar.,oi_tag,2,3,"['oi', '/oi', 'op', '/op', 'cff', '/cff']"
4649,10016727559599,Hope you will like aor service and will keep purchasing subscriptions in the future,cff_tag,2,3,"['oi', '/oi', 'op', '/op', 'cff', '/cff']"
4650,10016727951231,"I am Meenakshi Aiyyar ,customer sales executive (cse) of heaven infotech company.",oi_tag,3,3,"['oi', '/oi', 'cff', '/cff']"
4651,10016727951231,"i hope you will cooperate with us and give us one more chance to serve our best.
",cff_tag,3,3,"['oi', '/oi', 'cff', '/cff']"
4652,10016691588795,"Hello, Mr. Sondhi i am Meenakshi from Heaven InfoTech.",oi_tag,2,3,"['oi', '/oi', 'cff', '/cff']"
4653,10016691588795,i promise you that you feel very good to join with our company in near future and you dont face any problem with our company in near future because we believe in making good relation with our clients .,cff_tag,2,3,"['oi', '/oi', 'cff', '/cff']"
4654,10016692646655,"I am Meenakshi Aiyyar, Customer Sales Executive of Heaven Infotech.",oi_tag,3,3,"['oi', '/oi', 'opc', '/opc', 'cac', '/cac']"
4655,10016692646655,"Please give your proper details of address and contact details,so we are able to start your service.",cac_tag,3,3,"['oi', '/oi', 'opc', '/opc', 'cac', '/cac']"
4656,10016692646655,"I recieved your complaint about the product """"Cloud Storage System"""" which you will purchased from our company Heaven Infotech on 15.02.2013.",opc_tag,3,3,"['oi', '/oi', 'opc', '/opc', 'cac', '/cac']"
4657,10016699255991,This to inform you sir the sky drive service was delayed to you because of some information that you have provided us was being verified and in the verification of your address details we found your details inappropriate.,op_tag,3,3,"['op', '/op', 'cdf', '/cdf']"
4658,10016699255991,"the money you have paid us for the skydrive storage system will not be retuned as the delay was from your side but though in the form of compensation I am providing you sernice fo 14 days more i.e., for 106 days.",cdf_tag,3,3,"['op', '/op', 'cdf', '/cdf']"
4659,10016739904953,Sincere apologies for the inconvenience caused.,cap_tag,3,3,"['oa', '/oa', 'cap', '/cap']"
4660,10016739904953,We sincerely regret the incovenience caused by you because of shoddy service. ,oa_tag,3,3,"['oa', '/oa', 'cap', '/cap']"
4661,10016739127987,For any furthr assistance please let me know.,ccd_tag,3,3,"['oa', '/oa', 'ccd', '/ccd']"
4662,10016739127987,Thank you for making our product your preferred choice and kindly accept our sincere apologies for the inconvenience caused.,oa_tag,3,3,"['oa', '/oa', 'ccd', '/ccd']"
4663,10016745300615,Mr. Parikshit sondhi you had purchased a 3 month subscription for our online data storage.,op_tag,2,3,"['op', '/op', 'ccd', '/ccd']"
4664,10016745300615," For more queries you can directly contact to me at meenakshi123@gmail.com.
",ccd_tag,2,3,"['op', '/op', 'ccd', '/ccd']"
4665,10016745570999,I am Meenakshi Aiyyar.,oi_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4666,10016745570999,Your subscription shall be activated within one week after submission of your application form. We shall abide by the customer friendly policy of our company.,cac_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4667,10016739554927,Hope I was able to address your issue to your fullest satisfaction.,cdf_tag,3,3,"['opc', '/opc', 'ccd', '/ccd', 'cdf', '/cdf']"
4668,10016739554927,In case you face furthr problems you can always call our 24 hours helpline. ,ccd_tag,3,3,"['opc', '/opc', 'ccd', '/ccd', 'cdf', '/cdf']"
4669,10016739554927,This is in response to the complaint mail you had sent to our company regrding the issues you had faced.,opc_tag,3,3,"['opc', '/opc', 'ccd', '/ccd', 'cdf', '/cdf']"
4670,10016745759294, Thank you for your co-opration,cth_tag,2,3,"['oa', '/oa', 'cth', '/cth']"
4671,10016745759294,we have got your mail and our organization is apologize for this inconvenient cost.,oa_tag,2,3,"['oa', '/oa', 'cth', '/cth']"
4672,10016739155499,I apologize for the same and assure you that your activation will be done immediately. I would also like to tell you that it is against our company policy to refund money. ,cap_tag,2,3,"['oa', '/oa', 'cap', '/cap']"
4673,10016739155499,"As reported by you in the E-mail, i looked into the matter and firstly I would like to apologize for the inconvenience caused.",oa_tag,2,3,"['oa', '/oa', 'cap', '/cap']"
4674,10016739747363,Heaven Infotech is a successful IT and IT services based company. And TCloud is one of the company's most successful products. And I guarantee you that you won't regret using our product in any way.,cff_tag,4,3,"['odf', '/odf', 'cff', '/cff']"
4675,10016739747363,I appreciate your honest response to the unfolding of events regarding the purchase of TCloud.,odf_tag,4,3,"['odf', '/odf', 'cff', '/cff']"
4676,10016786218623,This is Meenakshi Aiyyar CSE of your company.,oi_tag,3,3,"['oi', '/oi', 'cth', '/cth']"
4677,10016786218623, Sir i will be thanfull to you if you take proper steps to solve the problems of aur clients.by making some efforts towards aur clients will push aur company to outstanding results.,cth_tag,3,3,"['oi', '/oi', 'cth', '/cth']"
4678,10016813789305,We will try our best and make out of this trouble.,ccd_tag,2,3,"['oa', '/oa', 'ccd', '/ccd']"
4679,10016813789305, Sorry for inconvinence.,oa_tag,2,3,"['oa', '/oa', 'ccd', '/ccd']"
4680,10016739181695,"I inquired about your complaint and I found that you have mentioned you address incorrect and hence, we are not able to activate your cloud storage on time.",op_tag,3,3,"['op', '/op', 'cap', '/cap']"
4681,10016739181695,I apologize and make sure that no furthr inconvenience will take place as TCloud Store is most successful product of our company. I request you to get resumed with our product.,cap_tag,3,3,"['op', '/op', 'cap', '/cap']"
4682,10016740135660,hello mr parikshit sondhi thre was delay in activation of your service because you have provided the wrong adress to us in your form,op_tag,2,3,"['op', '/op', 'cth', '/cth']"
4683,10016740135660,thank you for giving us the apportunity to serve you,cth_tag,2,3,"['op', '/op', 'cth', '/cth']"
4684,10016893250871,i am meenakshi customer sales executive of heaven infotech,oi_tag,2,3,"['oi', '/oi', 'cap', '/cap']"
4685,10016893250871,sorry for the inconvience,cap_tag,2,3,"['oi', '/oi', 'cap', '/cap']"
4686,10016740423639,I am parikshit Sondhi.,oi_tag,3,3,"['oi', '/oi', 'cdf', '/cdf']"
4687,10016740423639,"reply to to the clint on his email id ,keeping in mind that it is strictly against company policy to return money to client's for services already used.",cdf_tag,3,3,"['oi', '/oi', 'cdf', '/cdf']"
4688,10016739185599," I'm Meenakshi Aiyyer,Customer Sales Executive (CSE) of HEAVEN INFOTECH.",oi_tag,2,3,"['oi', '/oi', 'cac', '/cac']"
4689,10016739185599,Kindly send the correct address so that we can activate you system.,cac_tag,2,3,"['oi', '/oi', 'cac', '/cac']"
4690,10016739250871,"it has come to our notice that online data storage system which you subscribed for has 

not been activated.",op_tag,2,3,"['op', '/op', 'cac', '/cac']"
4691,10016739250871,"but it is impossible to reimburse the money. but we will activate the system ASAP. 
",cac_tag,2,3,"['op', '/op', 'cac', '/cac']"
4692,10016739442367,We are sorry for the inconvinience caused,cap_tag,3,3,"['oa', '/oa', 'cap', '/cap']"
4693,10016739442367,We are sorry for the delay in processing your complaint dated 18.2.13.,oa_tag,3,3,"['oa', '/oa', 'cap', '/cap']"
4694,10016739512837,I promise you will be provided with the services as early as possible.,ccd_tag,3,3,"['oa', '/oa', 'ccd', '/ccd']"
4695,10016739512837,"This is in reference to your previous mail,i regret the inconvenience caused to you.",oa_tag,3,3,"['oa', '/oa', 'ccd', '/ccd']"
4696,10016739519675,"i ensures ,you that you would be getting best of service from now.",cff_tag,3,3,"['oa', '/oa', 'cff', '/cff']"
4697,10016739519675,we are sorry for inconvenince you have to face because of us.,oa_tag,3,3,"['oa', '/oa', 'cff', '/cff']"
4698,10016692486350,But we are sHeaven Infotech is an IT and IT services company.,oi_tag,3,3,"['oi', '/oi', 'cdf', '/cdf']"
4699,10016692486350,And It is strictly against our company policy to return money to all our clients for services already used. So we can't refund you.,cdf_tag,3,3,"['oi', '/oi', 'cdf', '/cdf']"
4700,10016739552883,But we ensure that you are entitled to special service membership in which u are entitled to free,cdf_tag,3,3,"['oa', '/oa', 'cdf', '/cdf']"
4701,10016739552883,"Withrespect to your complain on your Cloud storage system subscription,I apologize for the inconvenience caused to you.",oa_tag,3,3,"['oa', '/oa', 'cdf', '/cdf']"
4702,10016692995101,I am Meenakshi from Heaven InfoTech.,oi_tag,3,3,"['oi', '/oi', 'oa', '/oa', 'cdf', '/cdf']"
4703,10016692995101,Money will not be returned as per our rules so we shall be highly oblige to you if you understand us and wait for sometime.,cdf_tag,3,3,"['oi', '/oi', 'oa', '/oa', 'cdf', '/cdf']"
4704,10016692995101,Sorry for the unconvenience sir.,oa_tag,3,3,"['oi', '/oi', 'oa', '/oa', 'cdf', '/cdf']"
4705,10016739556759,We are looking for a long term bond with you.,cff_tag,2,3,"['odf', '/odf', 'cff', '/cff']"
4706,10016739556759,We at Heaven infotech value our customers the most because they are a source of motivation for us.,odf_tag,2,3,"['odf', '/odf', 'cff', '/cff']"
4707,10016739557820,We promise you that furthr thre would be no delay in any services whatsoever.,cff_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4708,10016739557820,We are very sorry for the inconvenience caused to you.,oa_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4709,10016739616095,We can understand your agony for the services not being activated. The reason for delay in the activation of service is that the address that you have provided seems to be incorrect.,op_tag,3,3,"['op', '/op', 'cac', '/cac', 'ccd', '/ccd']"
4710,10016739616095,We threby request you to provide us your correct address so that services can be activated immediately.,cac_tag,3,3,"['op', '/op', 'cac', '/cac', 'ccd', '/ccd']"
4711,10016739616095,"For furthr queries, please feel free to contact us.",ccd_tag,3,3,"['op', '/op', 'cac', '/cac', 'ccd', '/ccd']"
4712,10016739759215,"We assure you that your subscription will be renewed as soon as possible. 
",cdf_tag,3,3,"['opc', '/opc', 'cdf', '/cdf']"
4713,10016739759215,This is in reference to your previous email regarding the experience and the problems faced by you about the cloud storage system .,opc_tag,3,3,"['opc', '/opc', 'cdf', '/cdf']"
4714,10016739830654,In case of any querry feel ,ccd_tag,3,3,"['opc', '/opc', 'ccd', '/ccd']"
4715,10016739830654,I have received your complains dated 22th Feb about the delay in activation of your TCloud services.,opc_tag,3,3,"['opc', '/opc', 'ccd', '/ccd']"
4716,10016705430957,i am meenakshi CSE of heaven infotech.,oi_tag,2,3,"['oi', '/oi', 'cff', '/cff']"
4717,10016705430957,"Hope you have good experience with the service furthr.
",cff_tag,2,3,"['oi', '/oi', 'cff', '/cff']"
4718,10016739847103,We promise you that the problem will be solved within 24 hours of we receiving your address proof.,cac_tag,2,3,"['oa', '/oa', 'cac', '/cac']"
4719,10016739847103,I have received your email and I am very sorry for the problems faced by you.,oa_tag,2,3,"['oa', '/oa', 'cac', '/cac']"
4720,10016739892661,"Thanks for bearing with us.
",cth_tag,3,3,"['oa', '/oa', 'cth', '/cth']"
4721,10016739892661,"Witth due respect, I wish to say that I am extremely sorry for your experience with our product.",oa_tag,3,3,"['oa', '/oa', 'cth', '/cth']"
4722,10016739908029, we will look forward for you response and future transactions,cff_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4723,10016739908029,"We are really sorry for the delay of a delivery of your product due to some technical and management issues, our company will make sure that your future interaction with us will be satisfying,",oa_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4724,10016745111571,in future you will not recive any delay on any product.,cff_tag,3,3,"['opc', '/opc', 'cff', '/cff']"
4725,10016745111571,withrefrence to your mail that u purchased a 3 month subscription of our online data storage system and got problem in activation but initially thre is ur mistake that u have provde wrong address information.,opc_tag,3,3,"['opc', '/opc', 'cff', '/cff']"
4726,10016739987903,"
Regret for the inconvinience caused.",cap_tag,3,3,"['opc', '/opc', 'cap', '/cap']"
4727,10016739987903, This is withreference to your mail regarding the inconvinience faced by you withrespect to your purchase of our online data storage system. ,opc_tag,3,3,"['opc', '/opc', 'cap', '/cap']"
4728,10016745174381,"I could start your of TCloud Store connection as soon as possible which would be enjoyed by you without any complains furthr in future.

I assure you of this.",cff_tag,3,3,"['oa', '/oa', 'cff', '/cff']"
4729,10016745174381,Our company Heaven Infotech. heartly apologize for our late reply to your feedback form.,oa_tag,3,3,"['oa', '/oa', 'cff', '/cff']"
4730,10016745500727,For any furthr complains regarding any product please mail us. We are always will to help our customers.,ccd_tag,4,3,"['oa', '/oa', 'ccd', '/ccd']"
4731,10016745500727, Heaven Infotech deeply regrets for the inconveniece caused to you due to delay in activation of your cloud storage system. ,oa_tag,4,3,"['oa', '/oa', 'ccd', '/ccd']"
4732,10016832853933,"If you face any othr problem regarding the connection provided by us in future,you can unhesitatingly contact us we are always ready at your service.",ccd_tag,2,3,"['opc', '/opc', 'ccd', '/ccd']"
4733,10016832853933,I read your e-mail and got acquainted with the trouble you were facing.,opc_tag,2,3,"['opc', '/opc', 'ccd', '/ccd']"
4734,10017160145917,"
plz submit your correct address datial to us and enjoy the best service;",cac_tag,2,3,"['oa', '/oa', 'cac', '/cac']"
4735,10017160145917," we got your mail about your complaint,we are very sorry about failuer to answer your complainet ;
",oa_tag,2,3,"['oa', '/oa', 'cac', '/cac']"
4736,10016741273087,I am Meenakshi Aiyyar and I have recently joined the Heaven InfoTech as a Customer Sales Executive (CSE).,oi_tag,2,3,"['oi', '/oi', 'cw', '/cw']"
4737,10016741273087,"
 Have a good day !",cw_tag,2,3,"['oi', '/oi', 'cw', '/cw']"
4738,10016741346808,I am minakshi aiyyer from heaven infotech as consumer sales executive (CSE).,oi_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4739,10016741346808," its our promise please submit your correct address to proceed activation process furthr can not refund your amount its against our policy.
",cac_tag,3,3,"['oi', '/oi', 'cac', '/cac']"
4740,10016616604031,"
This is in response to your complaint e-mail for our online data storage service.",op_tag,3,3,"['op', '/op', 'cdf', '/cdf']"
4741,10016616604031,Your service has already been activated and the correct address details are given below.Kindly verify.,cdf_tag,3,3,"['op', '/op', 'cdf', '/cdf']"
4742,10016741837363,.Also please make sure that to provide you correct address information so that we can activate your services as soon as possible.,cac_tag,3,3,"['odf', '/odf', 'cac', '/cac']"
4743,10016741837363,Greetings of the day!!,odf_tag,3,3,"['odf', '/odf', 'cac', '/cac']"
4744,10016745177151,As you know that our TCLOUD store provides the best services.So please give us one more opportunity to provide you with our services.,cff_tag,3,3,"['ow', '/ow', 'cff', '/cff']"
4745,10016745177151,I hope you find this email in best of your health.,ow_tag,3,3,"['ow', '/ow', 'cff', '/cff']"
4746,10016745179173," If you have any furthr queries, feel free to reply to this e-mail.",ccd_tag,3,3,"['opc', '/opc', 'ccd', '/ccd']"
4747,10016745179173,This e-mail is in reference to the complain that was registered by you relating to your subscription being not activated.,opc_tag,3,3,"['opc', '/opc', 'ccd', '/ccd']"
4748,10016745213750,We've just received your complaint about our cloud storage system and we've found it too unfortunate that any of our customer is complaining.,op_tag,2,3,"['op', '/op', 'cap', '/cap']"
4749,10016745213750,I again apologize for the inconvenience. ,cap_tag,2,3,"['op', '/op', 'cap', '/cap']"
4750,10016705814767,We hope that our relationship will continue furthr with knot of faith and understanding.,cff_tag,3,3,"['oa', '/oa', 'cff', '/cff']"
4751,10016705814767,"Our value able customer,we apologize for the inconvenience you have to face because of us.",oa_tag,3,3,"['oa', '/oa', 'cff', '/cff']"
4752,10016745202526,"We cannot return tme money to the clients for the services already used, however we make sure that the services will be better dilievered to you this time ,making a good experience of you with our services.
",cdf_tag,3,3,"['oa', '/oa', 'cdf', '/cdf']"
4753,10016745202526, We utterly regrets regrets for all those inconvience and difficulties that are generated unknowingly or knowingly from our side.,oa_tag,3,3,"['oa', '/oa', 'cdf', '/cdf']"
4754,10016741761855,"Our company is customer based , we are hre to listen our customer and helpful to them.And we are trying 24*7 to make their life easy and omfortable.",ccd_tag,3,3,"['opc', '/opc', 'ccd', '/ccd']"
4755,10016741761855,"We have received your maill regarding delaying of your subscipiton of data storage system.
",opc_tag,3,3,"['opc', '/opc', 'ccd', '/ccd']"
4756,10016745109491,thanks for your valuable feed back. it will surely help us in improving our after sales services.,cth_tag,3,3,"['oa', '/oa', 'cth', '/cth']"
4757,10016745109491,"dear sir,n i am very sorry on behalf of my company for the inconvenience to you 



our compalain policy is well functioning.",oa_tag,3,3,"['oa', '/oa', 'cth', '/cth']"
4758,10016745149103,And if you are still not convinced by the service being provided to you our company will surely return your money.,cdf_tag,2,3,"['oa', '/oa', 'cdf', '/cdf']"
4759,10016745149103,"hi parikshit

i am deeply apolzised of the late service being provided by our company to you.",oa_tag,2,3,"['oa', '/oa', 'cdf', '/cdf']"
4760,10016745432382,I am Meenakshi from Heaven's Infotech.,oi_tag,3,3,"['oi', '/oi', 'cth', '/cth']"
4761,10016745432382,Thanks for your patience.,cth_tag,3,3,"['oi', '/oi', 'cth', '/cth']"
4762,10016745242174,seeking your co-operation for future prospect and sorry for all the inconvinience.,cap_tag,2,3,"['opc', '/opc', 'cap', '/cap']"
4763,10016745242174,I am Meenakshi Aiyyar. I had received your mail in which you have wriitten about the discomfort that you faced past one week. ,opc_tag,2,3,"['opc', '/opc', 'cap', '/cap']"
4764,10016745327667,I am Meenakshi Aiyyar.I am Customer Sales Executive from Heaven Infotech and I am replying to your complaint on my company's behalf.,oi_tag,3,3,"['oi', '/oi', 'cff', '/cff']"
4765,10016745327667,"Also its our policy of no refunding of money,so kindly give us chance to furthr serve u.
",cff_tag,3,3,"['oi', '/oi', 'cff', '/cff']"
4766,10016745552761,thanking you,cth_tag,2,3,"['opc', '/opc', 'cth', '/cth']"
4767,10016745552761,On account of your complaint against not receiving the 3 month online data storage subscription,opc_tag,2,3,"['opc', '/opc', 'cth', '/cth']"
4768,10016745677749,we hreon guarantee you no service failure .,cff_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4769,10016745677749," We extremely regret any problem caused to you regarding your Tcloud product which you purchased on 23rd Dec , 2012 online .",oa_tag,2,3,"['oa', '/oa', 'cff', '/cff']"
4770,10016745687742,I am assuring you that you will never face inconveniences like these in the future. We have already looked into this matter and activated your services. ,cff_tag,2,3,"['ow', '/ow', 'cff', '/cff']"
4771,10016745687742, Greetings from Heaven Infotech.,ow_tag,2,3,"['ow', '/ow', 'cff', '/cff']"
4772,10016745720639,My name is Meenakshi Aiyyar and I am a CSE in Heaven Infotech.,oi_tag,3,3,"['oi', '/oi', 'cap', '/cap']"
4773,10016745720639,once again I apologise for the trouble caused.,cap_tag,3,3,"['oi', '/oi', 'cap', '/cap']"
4774,10016745722910,for furthr you can visit our website www.infotech.com.,ccd_tag,2,3,"['oa', '/oa', 'ccd', '/ccd']"
4775,10016745722910,we are extremely sorry of ours service.we are completely pardoning in front of u.,oa_tag,2,3,"['oa', '/oa', 'ccd', '/ccd']"
4776,10016745823283,I'm Meenakshi from Heaven Infotech.,oi_tag,4,3,"['oi', '/oi', 'cdf', '/cdf']"
4777,10016745823283,"But from today you have worried about that because your activation will start with in next 24 Hours and you will enjoy our services in a better and enjoyable mode.
",cdf_tag,4,3,"['oi', '/oi', 'cdf', '/cdf']"
4778,10016745886778,I have looked into the matter you have been complaining about and found out a few facts that led to your dissatisfaction.,op_tag,4,3,"['op', '/op', 'cap', '/cap', 'cth', '/cth']"
4779,10016745886778,Once again I would like to apologize for whatever pains you had to suffer on behalf of our product and expect you to give our product a fair try now that all errors on both our behalves are being corrected.,cap_tag,4,3,"['op', '/op', 'cap', '/cap', 'cth', '/cth']"
4780,10016745886778,Thanking you in anticipation,cth_tag,4,3,"['op', '/op', 'cap', '/cap', 'cth', '/cth']"
4781,10016745902073,I would like to tell you that your services will be activated within 24 hours and if it is not possible or you are not satisfied we will refund your money but I am assuring you to provide best services .,ccd_tag,3,3,"['odf', '/odf', 'ccd', '/ccd']"
4782,10016745902073, Thanks for using our service and believing in us.,odf_tag,3,3,"['odf', '/odf', 'ccd', '/ccd']"
4783,10016745971519,"I'm assuring you that we always provide effective services to all our customers and in case you have furthr problems, you all free to contact us.

We are always hre to help you.",ccd_tag,4,3,"['odf', '/odf', 'ccd', '/ccd']"
4784,10016745971519,Thank you for acknowledging service related proble,odf_tag,4,3,"['odf', '/odf', 'ccd', '/ccd']"
4785,10016745977275,"i hope you will be satisfied as we have large and established business in this field and we handle large customers, so we are aware of almost any kind of problem that a customer may feel

Thanks
",cdf_tag,1,3,"['oa', '/oa', 'cdf', '/cdf']"
